,AAPL,capital_used,ending_cash,ending_value,long_mavg,orders,period_close,period_open,pnl,portfolio_value,positions,returns,short_mavg,starting_cash,starting_value,transactions
2006-05-25 20:00:00,8.632469,0.0,99863.5480814,863.2469,7.44379742333,[],2006-05-25 20:00:00+00:00,2006-05-25 13:31:00+00:00,13.285,100726.794981,"[{'amount': 100, 'last_sale_price': 8.632469, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000131908817421,9.26935074,99863.5480814,849.9619,[]
2006-05-26 20:00:00,8.5278,0.0,99863.5480814,852.78,7.45300736667,[],2006-05-26 20:00:00+00:00,2006-05-26 13:31:00+00:00,-10.4669,100716.328081,"[{'amount': 100, 'last_sale_price': 8.5278, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000103913760007,9.25432142,99863.5480814,863.2469,[]
2006-05-30 20:00:00,8.215134,0.0,99863.5480814,821.5134,7.46084406667,[],2006-05-30 20:00:00+00:00,2006-05-30 13:31:00+00:00,-31.2666,100685.061481,"[{'amount': 100, 'last_sale_price': 8.215133999999999, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000310442215236,9.23587021,99863.5480814,852.78,[]
2006-05-31 20:00:00,8.02056,0.0,99863.5480814,802.056,7.46842135333,[],2006-05-31 20:00:00+00:00,2006-05-31 13:31:00+00:00,-19.4574,100665.604081,"[{'amount': 100, 'last_sale_price': 8.020560000000001, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.00019325011788,9.21626502,99863.5480814,821.5134,[]
2006-06-01 20:00:00,8.342619,0.0,99863.5480814,834.2619,7.47719741333,[],2006-06-01 20:00:00+00:00,2006-06-01 13:31:00+00:00,32.2059,100697.809981,"[{'amount': 100, 'last_sale_price': 8.342619000000001, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000319929535951,9.19730393,99863.5480814,802.056,[]
2006-06-02 20:00:00,8.27418,0.0,99863.5480814,827.418,7.4857677,[],2006-06-02 20:00:00+00:00,2006-06-02 13:31:00+00:00,-6.84389999999,100690.966081,"[{'amount': 100, 'last_sale_price': 8.27418, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-6.79647352932e-05,9.17799388,99863.5480814,834.2619,[]
2006-06-05 20:00:00,8.051426,0.0,99863.5480814,805.1426,7.49358207333,[],2006-06-05 20:00:00+00:00,2006-06-05 13:31:00+00:00,-22.2754,100668.690681,"[{'amount': 100, 'last_sale_price': 8.051426, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000221225407471,9.15000176,99863.5480814,827.418,[]
2006-06-06 20:00:00,8.013853,0.0,99863.5480814,801.3853,7.50162007,[],2006-06-06 20:00:00+00:00,2006-06-06 13:31:00+00:00,-3.75730000001,100664.933381,"[{'amount': 100, 'last_sale_price': 8.013853, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-3.73234217569e-05,9.11755457,99863.5480814,805.1426,[]
2006-06-07 20:00:00,7.858187,0.0,99863.5480814,785.8187,7.50866951333,[],2006-06-07 20:00:00+00:00,2006-06-07 13:31:00+00:00,-15.5666,100649.366781,"[{'amount': 100, 'last_sale_price': 7.858186999999999, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000154637761901,9.08302732,99863.5480814,801.3853,[]
2006-06-08 20:00:00,8.15341,0.0,99863.5480814,815.341,7.51720849,[],2006-06-08 20:00:00+00:00,2006-06-08 13:31:00+00:00,29.5223,100678.889081,"[{'amount': 100, 'last_sale_price': 8.153410000000001, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000293318288471,9.04970787,99863.5480814,785.8187,[]
2006-06-09 20:00:00,7.949443,0.0,99863.5480814,794.9443,7.52541647333,[],2006-06-09 20:00:00+00:00,2006-06-09 13:31:00+00:00,-20.3967,100658.492381,"[{'amount': 100, 'last_sale_price': 7.949443, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000202591627561,9.01552959,99863.5480814,815.341,[]
2006-06-12 20:00:00,7.648857,0.0,99863.5480814,764.8857,7.53253305,[],2006-06-12 20:00:00+00:00,2006-06-12 13:31:00+00:00,-30.0586,100628.433781,"[{'amount': 100, 'last_sale_price': 7.6488570000000005, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000298619612602,8.98132444,99863.5480814,794.9443,[]
2006-06-13 20:00:00,7.82733,0.0,99863.5480814,782.733,7.53988668,[],2006-06-13 20:00:00+00:00,2006-06-13 13:31:00+00:00,17.8473,100646.281081,"[{'amount': 100, 'last_sale_price': 7.82733, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000177358419776,8.95353362,99863.5480814,764.8857,[]
2006-06-14 20:00:00,7.730709,0.0,99863.5480814,773.0709,7.54672145,[],2006-06-14 20:00:00+00:00,2006-06-14 13:31:00+00:00,-9.66209999999,100636.618981,"[{'amount': 100, 'last_sale_price': 7.730709, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-9.60005665005e-05,8.92873522,99863.5480814,782.733,[]
2006-06-15 20:00:00,7.968229,0.0,99863.5480814,796.8229,7.55379775667,[],2006-06-15 20:00:00+00:00,2006-06-15 13:31:00+00:00,23.752,100660.370981,"[{'amount': 100, 'last_sale_price': 7.968228999999999, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000236017467999,8.90419186,99863.5480814,773.0709,[]
2006-06-16 20:00:00,7.724003,0.0,99863.5480814,772.4003,7.55997947667,[],2006-06-16 20:00:00+00:00,2006-06-16 13:31:00+00:00,-24.4226,100635.948381,"[{'amount': 100, 'last_sale_price': 7.724003, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000242623782944,8.87939347,99863.5480814,796.8229,[]
2006-06-19 20:00:00,7.675693,0.0,99863.5480814,767.5693,7.56681425,[],2006-06-19 20:00:00+00:00,2006-06-19 13:31:00+00:00,-4.83099999999,100631.117381,"[{'amount': 100, 'last_sale_price': 7.675692999999999, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-4.80047147932e-05,8.85658111,99863.5480814,772.4003,[]
2006-06-20 20:00:00,7.711923,0.0,99863.5480814,771.1923,7.57343877,[],2006-06-20 20:00:00+00:00,2006-06-20 13:31:00+00:00,3.62299999999,100634.740381,"[{'amount': 100, 'last_sale_price': 7.711923, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",3.60027801963e-05,8.83664039,99863.5480814,767.5693,[]
2006-06-21 20:00:00,7.764253,0.0,99863.5480814,776.4253,7.58096235667,[],2006-06-21 20:00:00+00:00,2006-06-21 13:31:00+00:00,5.23300000001,100639.973381,"[{'amount': 100, 'last_sale_price': 7.764253, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",5.19999354117e-05,8.81762556,99863.5480814,771.1923,[]
2006-06-22 20:00:00,7.995066,0.0,99863.5480814,799.5066,7.59094612,[],2006-06-22 20:00:00+00:00,2006-06-22 13:31:00+00:00,23.0813,100663.054681,"[{'amount': 100, 'last_sale_price': 7.9950660000000005, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000229345251439,8.79693337,99863.5480814,776.4253,[]
2006-06-23 20:00:00,7.894426,0.0,99863.5480814,789.4426,7.60144877,[],2006-06-23 20:00:00+00:00,2006-06-23 13:31:00+00:00,-10.064,100652.990681,"[{'amount': 100, 'last_sale_price': 7.894425999999999, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-9.99770971768e-05,8.77455048,99863.5480814,799.5066,[]
2006-06-26 20:00:00,7.91589,0.0,99863.5480814,791.589,7.6119022,[],2006-06-26 20:00:00+00:00,2006-06-26 13:31:00+00:00,2.1464,100655.137081,"[{'amount': 100, 'last_sale_price': 7.915889999999999, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",2.13247513608e-05,8.75250293,99863.5480814,789.4426,[]
2006-06-27 20:00:00,7.70656,0.0,99863.5480814,770.656,7.62100033,[],2006-06-27 20:00:00+00:00,2006-06-27 13:31:00+00:00,-20.933,100634.204081,"[{'amount': 100, 'last_sale_price': 7.7065600000000005, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000207967527609,8.73281724,99863.5480814,791.589,[]
2006-06-28 20:00:00,7.51735,0.0,99863.5480814,751.735,7.63017448333,[],2006-06-28 20:00:00+00:00,2006-06-28 13:31:00+00:00,-18.921,100615.283081,"[{'amount': 100, 'last_sale_price': 7.51735, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000188017584803,8.71157489,99863.5480814,770.656,[]
2006-06-29 20:00:00,7.913212,0.0,99863.5480814,791.3212,7.63992118667,[],2006-06-29 20:00:00+00:00,2006-06-29 13:31:00+00:00,39.5862,100654.869281,"[{'amount': 100, 'last_sale_price': 7.913212, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000393441222721,8.70039682,99863.5480814,751.735,[]
2006-06-30 20:00:00,7.685086,0.0,99863.5480814,768.5086,7.64965893667,[],2006-06-30 20:00:00+00:00,2006-06-30 13:31:00+00:00,-22.8126,100632.056681,"[{'amount': 100, 'last_sale_price': 7.685086, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000226641792522,8.68653499,99863.5480814,791.3212,[]
2006-07-03 17:00:00,7.776333,0.0,99863.5480814,777.6333,7.65903883333,[],2006-07-03 17:00:00+00:00,2006-07-03 13:31:00+00:00,9.1247,100641.181381,"[{'amount': 100, 'last_sale_price': 7.776333, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",9.06738896224e-05,8.6719619,99863.5480814,768.5086,[]
2006-07-05 20:00:00,7.648857,0.0,99863.5480814,764.8857,7.66834718667,[],2006-07-05 20:00:00+00:00,2006-07-05 13:31:00+00:00,-12.7476,100628.433781,"[{'amount': 100, 'last_sale_price': 7.6488570000000005, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000126663854945,8.66129381,99863.5480814,777.6333,[]
2006-07-06 20:00:00,7.483797,0.0,99863.5480814,748.3797,7.67721270667,[],2006-07-06 20:00:00+00:00,2006-07-06 13:31:00+00:00,-16.506,100611.927781,"[{'amount': 100, 'last_sale_price': 7.483797, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000164029185189,8.64580825,99863.5480814,764.8857,[]
2006-07-07 20:00:00,7.434153,0.0,99863.5480814,743.4153,7.68609613333,[],2006-07-07 20:00:00+00:00,2006-07-07 13:31:00+00:00,-4.96440000001,100606.963381,"[{'amount': 100, 'last_sale_price': 7.434153, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-4.93420622135e-05,8.63331512,99863.5480814,748.3797,[]
2006-07-10 20:00:00,7.38047,0.0,99863.5480814,738.047,7.69456800667,[],2006-07-10 20:00:00+00:00,2006-07-10 13:31:00+00:00,-5.36829999999,100601.595081,"[{'amount': 100, 'last_sale_price': 7.38047, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-5.33591296224e-05,8.6163534,99863.5480814,743.4153,[]
2006-07-11 20:00:00,7.467696,0.0,99863.5480814,746.7696,7.70316512333,[],2006-07-11 20:00:00+00:00,2006-07-11 13:31:00+00:00,8.72259999999,100610.317681,"[{'amount': 100, 'last_sale_price': 7.467696000000001, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",8.67043906504e-05,8.59814377,99863.5480814,738.047,[]
2006-07-12 20:00:00,7.10672,0.0,99863.5480814,710.672,7.71065739667,[],2006-07-12 20:00:00+00:00,2006-07-12 13:31:00+00:00,-36.0976,100574.220081,"[{'amount': 100, 'last_sale_price': 7.10672, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000358786263992,8.57451278,99863.5480814,746.7696,[]
2006-07-13 20:00:00,7.011453,0.0,99863.5480814,701.1453,7.71741167,[],2006-07-13 20:00:00+00:00,2006-07-13 13:31:00+00:00,-9.5267,100564.693381,"[{'amount': 100, 'last_sale_price': 7.0114529999999995, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-9.47230810469e-05,8.55030485,99863.5480814,710.672,[]
2006-07-14 20:00:00,6.799427,0.0,99863.5480814,679.9427,7.72366941333,[],2006-07-14 20:00:00+00:00,2006-07-14 13:31:00+00:00,-21.2026,100543.490781,"[{'amount': 100, 'last_sale_price': 6.7994270000000006, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000210835426302,8.52560039,99863.5480814,701.1453,[]
2006-07-17 20:00:00,7.027553,0.0,99863.5480814,702.7553,7.73043708667,[],2006-07-17 20:00:00+00:00,2006-07-17 13:31:00+00:00,22.8126,100566.303381,"[{'amount': 100, 'last_sale_price': 7.027553, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000226892858232,8.50017133,99863.5480814,679.9427,[]
2006-07-18 20:00:00,7.09867,0.0,99863.5480814,709.867,7.73756258333,[],2006-07-18 20:00:00+00:00,2006-07-18 13:31:00+00:00,7.11169999999,100573.415081,"[{'amount': 100, 'last_sale_price': 7.098669999999999, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",7.07165298999e-05,8.47487641,99863.5480814,702.7553,[]
2006-07-19 20:00:00,7.2597,0.0,99863.5480814,725.97,7.74547086,[],2006-07-19 20:00:00+00:00,2006-07-19 13:31:00+00:00,16.103,100589.518081,"[{'amount': 100, 'last_sale_price': 7.2597, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000160111894251,8.45158096,99863.5480814,709.867,[]
2006-07-20 20:00:00,8.118523,0.0,99863.5480814,811.8523,7.75660421,[],2006-07-20 20:00:00+00:00,2006-07-20 13:31:00+00:00,85.8823,100675.400381,"[{'amount': 100, 'last_sale_price': 8.118523, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000853789755017,8.4375044,99863.5480814,725.97,[]
2006-07-21 20:00:00,8.148046,0.0,99863.5480814,814.8046,7.76849798,[],2006-07-21 20:00:00+00:00,2006-07-21 13:31:00+00:00,2.9523,100678.352681,"[{'amount': 100, 'last_sale_price': 8.148046, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",2.93249392485e-05,8.4270778,99863.5480814,811.8523,[]
2006-07-24 20:00:00,8.241979,0.0,99863.5480814,824.1979,7.78041858333,[],2006-07-24 20:00:00+00:00,2006-07-24 13:31:00+00:00,9.3933,100687.745981,"[{'amount': 100, 'last_sale_price': 8.241978999999999, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",9.3300096295e-05,8.416772,99863.5480814,814.8046,[]
2006-07-25 20:00:00,8.31041,0.0,99863.5480814,831.041,7.79221839,[],2006-07-25 20:00:00+00:00,2006-07-25 13:31:00+00:00,6.8431,100694.589081,"[{'amount': 100, 'last_sale_price': 8.310410000000001, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",6.79635831878e-05,8.40646611,99863.5480814,824.1979,[]
2006-07-26 20:00:00,8.570746,0.0,99863.5480814,857.0746,7.80497096,[],2006-07-26 20:00:00+00:00,2006-07-26 13:31:00+00:00,26.0336,100720.622681,"[{'amount': 100, 'last_sale_price': 8.570746, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000258540207945,8.40129978,99863.5480814,831.041,[]
2006-07-27 20:00:00,8.50767,0.0,99863.5480814,850.767,7.81729858,[],2006-07-27 20:00:00+00:00,2006-07-27 13:31:00+00:00,-6.3076,100714.315081,"[{'amount': 100, 'last_sale_price': 8.50767, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-6.26247121203e-05,8.39850856,99863.5480814,857.0746,[]
2006-07-28 20:00:00,8.801549,0.0,99863.5480814,880.1549,7.82984089667,[],2006-07-28 20:00:00+00:00,2006-07-28 13:31:00+00:00,29.3879,100743.702981,"[{'amount': 100, 'last_sale_price': 8.801549000000001, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000291794666689,8.39754236,99863.5480814,850.767,[]
2006-07-31 20:00:00,9.119579,0.0,99863.5480814,911.9579,7.84344331333,[],2006-07-31 20:00:00+00:00,2006-07-31 13:31:00+00:00,31.803,100775.505981,"[{'amount': 100, 'last_sale_price': 9.119579, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000315682261609,8.40062872,99863.5480814,880.1549,[]
2006-08-01 20:00:00,9.01491,0.0,99863.5480814,901.491,7.85570831,[],2006-08-01 20:00:00+00:00,2006-08-01 13:31:00+00:00,-10.4669,100765.039081,"[{'amount': 100, 'last_sale_price': 9.01491, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000103863532096,8.40498986,99863.5480814,911.9579,[]
2006-08-02 20:00:00,9.146416,0.0,99863.5480814,914.6416,7.86843849333,[],2006-08-02 20:00:00+00:00,2006-08-02 13:31:00+00:00,13.1506,100778.189681,"[{'amount': 100, 'last_sale_price': 9.146416, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000130507566115,8.41165913,99863.5480814,901.491,[]
2006-08-03 20:00:00,9.338312,0.0,99863.5480814,933.8312,7.88177254333,[],2006-08-03 20:00:00+00:00,2006-08-03 13:31:00+00:00,19.1896,100797.379281,"[{'amount': 100, 'last_sale_price': 9.338312, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000190414216217,8.41690596,99863.5480814,914.6416,[]
2006-08-04 20:00:00,9.165203,0.0,99863.5480814,916.5203,7.89410016,[],2006-08-04 20:00:00+00:00,2006-08-04 13:31:00+00:00,-17.3109,100780.068381,"[{'amount': 100, 'last_sale_price': 9.165203, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000171739584138,8.41822103,99863.5480814,933.8312,[]
2006-08-07 20:00:00,9.018939,0.0,99863.5480814,901.8939,7.90602073333,[],2006-08-07 20:00:00+00:00,2006-08-07 13:31:00+00:00,-14.6264,100765.441981,"[{'amount': 100, 'last_sale_price': 9.018939, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000145131872154,8.4195361,99863.5480814,916.5203,[]
2006-08-08 20:00:00,8.692859,0.0,99863.5480814,869.2859,7.91721222667,[],2006-08-08 20:00:00+00:00,2006-08-08 13:31:00+00:00,-32.608,100732.833981,"[{'amount': 100, 'last_sale_price': 8.692859, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000323603006733,8.42016686,99863.5480814,901.8939,[]
2006-08-09 20:00:00,8.533172,0.0,99863.5480814,853.3172,7.92762989667,[],2006-08-09 20:00:00+00:00,2006-08-09 13:31:00+00:00,-15.9687,100716.865281,"[{'amount': 100, 'last_sale_price': 8.533172, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000158525272931,8.41873109,99863.5480814,869.2859,[]
2006-08-10 20:00:00,8.597582,0.0,99863.5480814,859.7582,7.93837855667,[],2006-08-10 20:00:00+00:00,2006-08-10 13:31:00+00:00,6.44099999999,100723.306281,"[{'amount': 100, 'last_sale_price': 8.597582000000001, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",6.39515535158e-05,8.41883845,99863.5480814,853.3172,[]
2006-08-11 20:00:00,8.541223,0.0,99863.5480814,854.1223,7.94974448667,[],2006-08-11 20:00:00+00:00,2006-08-11 13:31:00+00:00,-5.63589999999,100717.670381,"[{'amount': 100, 'last_sale_price': 8.541223, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-5.59542791839e-05,8.42130759,99863.5480814,859.7582,[]
2006-08-14 20:00:00,8.580139,0.0,99863.5480814,858.0139,7.96138329,[],2006-08-14 20:00:00+00:00,2006-08-14 13:31:00+00:00,3.8916,100721.561981,"[{'amount': 100, 'last_sale_price': 8.580138999999999, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",3.86387014837e-05,8.42435375,99863.5480814,854.1223,[]
2006-08-15 20:00:00,8.916956,0.0,99863.5480814,891.6956,7.97476208333,[],2006-08-15 20:00:00+00:00,2006-08-15 13:31:00+00:00,33.6817,100755.243681,"[{'amount': 100, 'last_sale_price': 8.916955999999999, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000334404067386,8.43279432,99863.5480814,858.0139,[]
2006-08-16 20:00:00,9.122265,0.0,99863.5480814,912.2265,7.98865525333,[],2006-08-16 20:00:00+00:00,2006-08-16 13:31:00+00:00,20.5309,100775.774581,"[{'amount': 100, 'last_sale_price': 9.122264999999999, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000203770039651,8.44355644,99863.5480814,891.6956,[]
2006-08-17 20:00:00,9.069926,0.0,99863.5480814,906.9926,8.00204744667,[],2006-08-17 20:00:00+00:00,2006-08-17 13:31:00+00:00,-5.23390000001,100770.540681,"[{'amount': 100, 'last_sale_price': 9.069925999999999, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-5.19360929921e-05,8.45439897,99863.5480814,912.2265,[]
2006-08-18 20:00:00,9.112873,0.0,99863.5480814,911.2873,8.01640584,[],2006-08-18 20:00:00+00:00,2006-08-18 13:31:00+00:00,4.2947,100774.835381,"[{'amount': 100, 'last_sale_price': 9.112873, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",4.26186063006e-05,8.46674453,99863.5480814,906.9926,[]
2006-08-21 20:00:00,8.931712,0.0,99863.5480814,893.1712,8.03012009667,[],2006-08-21 20:00:00+00:00,2006-08-21 13:31:00+00:00,-18.1161,100756.719281,"[{'amount': 100, 'last_sale_price': 8.931712, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000179768093209,8.47242072,99863.5480814,911.2873,[]
2006-08-22 20:00:00,9.073956,0.0,99863.5480814,907.3956,8.04426375667,[],2006-08-22 20:00:00+00:00,2006-08-22 13:31:00+00:00,14.2244,100770.943681,"[{'amount': 100, 'last_sale_price': 9.073955999999999, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000141175696286,8.47895576,99863.5480814,893.1712,[]
2006-08-23 20:00:00,9.032353,0.0,99863.5480814,903.2353,8.05776328667,[],2006-08-23 20:00:00+00:00,2006-08-23 13:31:00+00:00,-4.1603,100766.783381,"[{'amount': 100, 'last_sale_price': 9.032353, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-4.12847180747e-05,8.48511506,99863.5480814,907.3956,[]
2006-08-24 20:00:00,9.09945,0.0,99863.5480814,909.945,8.07110629333,[],2006-08-24 20:00:00+00:00,2006-08-24 13:31:00+00:00,6.70970000001,100773.493081,"[{'amount': 100, 'last_sale_price': 9.09945, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",6.65864263486e-05,8.49203927,99863.5480814,903.2353,[]
2006-08-25 20:00:00,9.225593,0.0,99863.5480814,922.5593,8.08472214667,[],2006-08-25 20:00:00+00:00,2006-08-25 13:31:00+00:00,12.6143,100786.107381,"[{'amount': 100, 'last_sale_price': 9.225593, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000125174781724,8.50221093,99863.5480814,909.945,[]
2006-08-28 20:00:00,8.988073,0.0,99863.5480814,898.8073,8.09785937667,[],2006-08-28 20:00:00+00:00,2006-08-28 13:31:00+00:00,-23.752,100762.355381,"[{'amount': 100, 'last_sale_price': 8.988073, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-0.000235667401164,8.50190227,99863.5480814,922.5593,[]
2006-08-29 20:00:00,8.920976,0.0,99863.5480814,892.0976,8.11066113667,[],2006-08-29 20:00:00+00:00,2006-08-29 13:31:00+00:00,-6.70970000001,100755.645681,"[{'amount': 100, 'last_sale_price': 8.920976, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",-6.65893524879e-05,8.4955148,99863.5480814,898.8073,[]
2006-08-30 20:00:00,8.985386,0.0,99863.5480814,898.5386,8.12336896333,[],2006-08-30 20:00:00+00:00,2006-08-30 13:31:00+00:00,6.44100000001,100762.086681,"[{'amount': 100, 'last_sale_price': 8.985386, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",6.39269388474e-05,8.49171717,99863.5480814,892.0976,[]
2006-08-31 20:00:00,9.104822,0.0,99863.5480814,910.4822,8.13632283333,[],2006-08-31 20:00:00+00:00,2006-08-31 13:31:00+00:00,11.9436,100774.030281,"[{'amount': 100, 'last_sale_price': 9.104822, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000118532678246,8.49061683,99863.5480814,898.5386,[]
2006-09-01 20:00:00,9.175939,0.0,99863.5480814,917.5939,8.15001918333,[],2006-09-01 20:00:00+00:00,2006-09-01 13:31:00+00:00,7.11170000001,100781.141981,"[{'amount': 100, 'last_sale_price': 9.175939, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",7.05707609406e-05,8.49114013,99863.5480814,910.4822,[]
2006-09-05 20:00:00,9.591932,0.0,99863.5480814,959.1932,8.16539740667,[],2006-09-05 20:00:00+00:00,2006-09-05 13:31:00+00:00,41.5993,100822.741281,"[{'amount': 100, 'last_sale_price': 9.591932, 'cost_basis': 1.3645191859999999, 'sid': 'AAPL'}]",0.000412768690473,8.49754103,99863.5480814,917.5939,[]
